manufacturer,serial,device,lua,"本文件专用于H7-TOOL产品,版权归属武汉安富莱电子有限公司",2020-10-12,,,,
Nuvoton(开发中),NUC100,NUC100RD2DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RD3AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RD3DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RE3AN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RE3DN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VD2AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VD2DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VD3AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VD3DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VE3AN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VE3DE,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100VE3DN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LC1BN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,NCU100和NCU120相同,,
Nuvoton(开发中),NUC120,NUC120LC1DN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD1BN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD1DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD2BN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD2DE,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD2DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD3AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LD3DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LE3AN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120LE3DN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RC1BN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RC1DN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RD1BN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RD1DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RD2BN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RD2DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RD3AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RD3DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RE3AN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120RE3DN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120VD2AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120VD2DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120VD3AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120VD3DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120VE3AN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC120,NUC120VE3DN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC122LC1AN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,,,
Nuvoton(开发中),NUC122_NUC123,NUC122LD2AN,NUC100xDxxx_64.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_64,,,
Nuvoton(开发中),NUC122_NUC123,NUC122RD2AN,NUC100xDxxx_64.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_64,demo 无,,
Nuvoton(开发中),NUC122_NUC123,NUC122SC1AN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,,,
Nuvoton(开发中),NUC122_NUC123,NUC122SD2AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC122ZC1AN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC122ZD2AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123LC2AE1,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123LC2AN1,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123LD4AE0,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123LD4AN0,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123SC2AE1,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123SC2AN1,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123SD4AE0,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123SD4AN0,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123ZC2AE1,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123ZC2AN1,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123ZD4AE0,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC122_NUC123,NUC123ZD4AN0,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC130LC1CN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,,,
Nuvoton(开发中),NUC130_NUC140,NUC130LD2CN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC130LE3CN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC130RC1CN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC130RD2CN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC130RE3CN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC130VE3CN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC131LC2AEU,NUC131xCxxx_36.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_36,,,
Nuvoton(开发中),NUC130_NUC140,NUC131LD2AEU,NUC131xDxxx_68.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_68,,,
Nuvoton(开发中),NUC130_NUC140,NUC131SC2AEU,NUC131xCxxx_36.lua,,,NUC100_AP_36,,,
Nuvoton(开发中),NUC130_NUC140,NUC131SD2AEU,NUC131xDxxx_68.lua,,,NUC100_AP_68,,,
Nuvoton(开发中),NUC130_NUC140,NUC1311LD2AE,NUC131xCxxx_66.lua,,,NUC100_AP_6,,,
Nuvoton(开发中),NUC130_NUC140,NUC140LC1CN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,,,
Nuvoton(开发中),NUC130_NUC140,NUC140LD2CN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC140LE3CN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC140RC1CN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC140RD2CN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC140RE3CN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC130_NUC140,NUC140VE3CN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC121LC2AE,NUC121xxxxx_32.lua,NUC121_CFG,NUC121_LD_4_5,NUC121_AP_32,,,
Nuvoton(开发中),NUC121_NUC125,NUC121SC2AE,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC121WC2AE,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC121Y25CN,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC121ZC2AE,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC125LC2AE,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC125SC2AE,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC121_NUC125,NUC125ZC2AE,NUC121xxxxx_32.lua,,,,,,
Nuvoton(开发中),NUC126,NUC1261LE4AE,NUC126xExxx_128.lua,NUC126_CFG,NUC126_LD_4,NUC126_AP_128,,,
Nuvoton(开发中),NUC126,NUC1261LG4AE,NUC126xGxxx_256.lua,,,NUC126_AP_256,,,
Nuvoton(开发中),NUC126,NUC1261SE4AE,NUC126xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC126,NUC1261SG4AE,NUC126xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC126,NUC126LE4AE,NUC126xExxx_128.lua,NUC126_CFG,NUC126_LD_4,NUC126_AP_128,,,
Nuvoton(开发中),NUC126,NUC126NE4AE,NUC126xExxx_128.lua,NUC126_CFG,NUC126_LD_4,NUC126_AP_128,,,
Nuvoton(开发中),NUC126,NUC126LG4AE,NUC126xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC126,NUC126SE4AE,NUC126xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC126,NUC126SG4AE,NUC126xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC126,NUC126VG4AE,NUC126xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC200LC2AN,NUC200xCxxx_32.lua,NUC200_CFG,NUC200_LD_4,NUC200_AP_32,,,
Nuvoton(开发中),NUC200 Serial,NUC200LD2AN,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC200LE3AN,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC200SC2AN,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC200SD2AN,NUC200xDxxx_64.lua,NUC200_CFG,NUC200_LD_4,NUC200_AP_64,,,
Nuvoton(开发中),NUC200 Serial,NUC200SE3AN,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC200VE3AN,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC2201LE3AE,NUC200xExxx_64.lua,NUC200_CFG,NUC200_LD_8,NUC200_AP_128,,,
Nuvoton(开发中),NUC200 Serial,NUC2201SE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220LC2AN,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220LD2AN,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220LE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220LE3AN,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220SC2AN,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220SD2AN,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220SE3AN,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC220VE3AN,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230LC2AE,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230LD2AE,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230LE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230RC1AE,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230SC2AE,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230SD2AE,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230SE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC230VE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240LC2AE,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240LD2AE,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240LE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240SC2AE,NUC200xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240SD2AE,NUC200xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240SE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC200 Serial,NUC240VE3AE,NUC200xExxx_64.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442JG8AE,NUC400xGxxx_256.lua,NUC400_CFG,NUC400_LD_16,NUC400_AP_256,,,
Nuvoton(开发中),NUC400 Serial,NUC442JI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442KG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442KI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442RG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442RI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442VG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC442VI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472HG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472HI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472JG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472JI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472KG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472KI8AE,NUC400xIxxx_512.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472VG8AE,NUC400xGxxx_256.lua,,,,,,
Nuvoton(开发中),NUC400 Serial,NUC472VI8AE,NUC400xIxxx_512.lua,NUC400_CFG,NUC400_LD_16,NUC400_AP_512,,,
Nuvoton(开发中),NUC505,NUC505DL13Y,NUC505_SPIFLASH.lua,,,NUC505_SPIFLASH,,,
Nuvoton(开发中),NUC505,NUC505DLA,NUC505_SPIFLASH.lua,,,,,,
Nuvoton(开发中),NUC505,NUC505DS13Y,NUC505_SPIFLASH.lua,,,,,,
Nuvoton(开发中),NUC505,NUC505DSA,NUC505_SPIFLASH.lua,,,NUC505_SPIFLASH,,,
Nuvoton(开发中),NUC505,NUC505YLA,NUC505_SPIFLASH.lua,,,,,,
Nuvoton(开发中),NUC505,NUC505YLA2Y,NUC505_SPIFLASH.lua,,,,,,
Nuvoton(开发中),NUC505,NUC505YO13Y,NUC505_SPIFLASH.lua,,,NUC505_SPIFLASH,,,
Nuvoton(开发中),TF510,TF5102Y,TF5102_48.lua,,TF5100_LD_7_5.FLM,TF5100_AP_48,,,
Nuvoton(开发中),TF510,TF5103,TF5103_64.lua,,TF5100_LD_7_5.FLM,TF5100_AP_64,,,
Nuvoton(开发中),TF510,TF5103D,TF5103_64.lua,,TF5100_LD_7_5.FLM,TF5100_AP_64,,,
Nuvoton(开发中),TF510,TF5103Y,TF5103_64.lua,,TF5100_LD_7_5.FLM,TF5100_AP_64,,,
Nuvoton(8051),8051,N76E003,N76E003.lua,,,,,,
Nuvoton(8051),8051,N76E616,N76E003.lua,,,,,,
Nuvoton(8051),8051,N76E885,N76E003.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103C8,GD32E10x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103CB,GD32E10x_128K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103R8,GD32E10x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103RB,GD32E10x_128K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103T8,GD32E10x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103TB,GD32E10x_128K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103V8,GD32E10x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E10x,GD32E103VB,GD32E10x_128K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230C6,GD32E23x_32K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230C8,GD32E23x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230F4,GD32E23x_16K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230F6,GD32E23x_32K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230F8,GD32E23x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230G4,GD32E23x_16K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230G6,GD32E23x_32K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230G8,GD32E23x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230K4,GD32E23x_16K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230K6,GD32E23x_32K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E230K8,GD32E23x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E231C4,GD32E23x_16K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E231C6,GD32E23x_32K.lua,,,,,,
GigaDevice(兆易创新),GD32E23x,GD32E231C8,GD32E23x_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101C4,GD32F10x_MD_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101C6,GD32F10x_MD_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101C8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101CB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101R4,GD32F10x_MD_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101R6,GD32F10x_MD_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101R8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RC,GD32F10x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RD,GD32F10x_HD_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RE,GD32F10x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RF,GD32F10x_XD_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RG,GD32F10x_XD_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RI,GD32F10x_XD_2048K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101RK,GD32F10x_XD_3072K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101T4,GD32F10x_MD_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101T6,GD32F10x_MD_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101T8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101TB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101V8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VC,GD32F10x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VD,GD32F10x_HD_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VE,GD32F10x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VF,GD32F10x_XD_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VG,GD32F10x_XD_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VI,GD32F10x_XD_2048K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101VK,GD32F10x_XD_3072K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZC,GD32F10x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZD,GD32F10x_HD_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZE,GD32F10x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZF,GD32F10x_XD_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZG,GD32F10x_XD_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZI,GD32F10x_XD_2048K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F101ZK,GD32F10x_XD_3072K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103C4,GD32F10x_MD_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103C6,GD32F10x_MD_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103C8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103CB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103R4,GD32F10x_MD_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103R6,GD32F10x_MD_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103R8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RC,GD32F10x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RD,GD32F10x_HD_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RE,GD32F10x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RF,GD32F10x_XD_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RG,GD32F10x_XD_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RI,GD32F10x_XD_2048K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103RK,GD32F10x_XD_3072K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103T4,GD32F10x_MD_16K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103T6,GD32F10x_MD_32K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103T8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103TB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103V8,GD32F10x_MD_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VB,GD32F10x_MD_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VC,GD32F10x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VD,GD32F10x_HD_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VE,GD32F10x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VF,GD32F10x_XD_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VG,GD32F10x_XD_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VI,GD32F10x_XD_2048K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103VK,GD32F10x_XD_3072K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZC,GD32F10x_HD_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZD,GD32F10x_HD_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZE,GD32F10x_HD_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZF,GD32F10x_XD_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZG,GD32F10x_XD_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZI,GD32F10x_XD_2048K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F103ZK,GD32F10x_XD_3072K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105R8,GD32F10x_CL_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105RB,GD32F10x_CL_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105RC,GD32F10x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105RD,GD32F10x_CL_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105RE,GD32F10x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105RF,GD32F10x_CL_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105RG,GD32F10x_CL_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105V8,GD32F10x_CL_64K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105VB,GD32F10x_CL_128K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105VC,GD32F10x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105VD,GD32F10x_CL_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105VE,GD32F10x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105VF,GD32F10x_CL_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105VG,GD32F10x_CL_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105ZC,GD32F10x_CL_256K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105ZD,GD32F10x_CL_384K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105ZE,GD32F10x_CL_512K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105ZF,GD32F10x_CL_768K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F105ZG,GD32F10x_CL_1024K.lua,,,,,,
GigaDevice(兆易创新),GD32F10x,GD32F107RB,GD32F10x_CL_128K.lua,,,,,,
